949,3.8
951,5.8
953,4.3
955,4.3
956,6.1
957,5.2
959,3.4
979,6.5
989,5.4
991,7.1
996,6
997,5.4
1004,6.1
1006,7.2
1008,6.3
1010,5.8
1013,7
1016,5.4
1017,5.3
1023,3.8
1024,5.2
1025,7.2
1030,4.6
1031,6.1
1033,4.5
1034,5.4
1035,4.1
1036,3.3
1037,3.7
1038,6.3
1039,5.1
1046,4.3
1048,5.3
1051,4.7
1052,5.3
1054,6.1
1055,6.9
1057,4.5
1097,5.1
1098,5.7
1100,4
1106,4
1107,5.2
1111,4.3
1112,6.2
1113,4.5
1115,4.4
1116,5.9
1117,4.2
1118,6.3
1119,3.3
1120,6
1121,4.3
1122,5
1123,5.5
1124,5.9
1125,5.7
1126,5.3
1127,4
1129,4.7
1130,6.8
1131,7
1132,6.8
1133,6.6
1134,5.1
1135,4.4
1136,5.1
1138,5.6
1139,4.2
1140,6.1
1141,5.8
1142,4
1143,5.9
1144,4.3
1145,5.1
1146,4
1147,6
1149,5.8
1151,7.2
1152,5.1
1154,4.3
1155,5
1157,5.8
1158,7.8
1159,6.7
1160,3
1161,4.3
1162,4.3
1164,8.1
1165,6.4
1166,6.7
1167,5.9
1168,6.1
1169,4.3
1171,5.9
1172,5.4
1175,7
1177,4.2
1178,4
1184,4.9
1187,6.3
1189,4.6
1194,4
1195,3
1197,5.8
1198,4.8
1199,5
1200,5.4
1203,5
1204,5
1205,5.7
1206,5.2
1209,6.3
1210,5.5
1212,6
1213,6.4
1214,6.6
1218,3.3
1219,4.4
1220,4.5
1224,4
1229,6
1234,5.1
1235,6.3
1237,6.3
1238,4.2
1239,6.3
1244,4
1249,5.2
1253,2.8
1254,5.5
1256,5.7
1257,5
1260,5.7
1263,5
1265,4.1
1267,6.3
1268,4.2
1272,2.5
1273,4.8
1274,5.5
1279,4.7
1280,3.7
1281,3.6
1282,3.8
1285,4.5
1287,4.3
1288,3.6
1289,3.1
1293,5.8
1294,5.5
1295,4.4
1298,4.4
1299,5.8
1300,5.2
1302,4.4
1304,6.5
1306,4.3
1307,5.2
1308,4.9
1310,3.9
1311,6.3
1313,4
1314,4.6
1316,3.5
1317,6.5
1321,3.5
1322,4.1
1324,5.5
1326,6.2
1327,7.4
1328,6.3
1329,3.4
1330,4.1
1331,4.3
1332,4.2
1333,5
1334,6.4
1335,4.9
1336,3.2
1339,5.5
1340,5.5
1341,6.4
1346,5.9
1347,7.1
1348,4.7
1350,6.4
1351,4.9
1353,4.8
1354,4.8
1356,2.6
1357,4.1
1359,5
1361,5.3
1363,5.9
1364,4.8
1367,6.5
1368,5.5
1378,4.7
1380,4.6
1384,6.3
1385,5.5
1389,6.3
1391,7
1393,5
1394,6.4
1396,4.6
1400,6.2
1402,5.6
1403,6.1
1404,6.1
1407,4.9
1408,3
1409,3.4
1410,3.7
1411,4.6
1415,6.8
1417,4.1
1419,3.4
1420,3.4
1421,5.4
1422,5.6
1424,4.9
1426,3.3
1427,3.7
1433,7
1434,3.4
1435,5.3
1439,5.6
1440,3.8
1441,4.6
1442,5.4
1443,6.1
1445,6.9
1452,7.6
1455,7.2
1456,3.8
1459,4.4
1461,4.5
1462,6.5
1463,8.6
1464,6.8
1465,6
1466,7.5
1467,6
1468,7.7
1469,4.1
1472,5.3
1473,5.4
1474,5.5
1475,4.5
1479,5.5
1480,5.8
1486,4.4
1487,5.4
1488,6.4
1491,4.9
1494,7.2
1497,4.3
1498,5
1499,6.2
1501,5.2
1502,6
1503,6.3
1504,4.1
1509,7.1
1510,4.2
1512,2.7
1515,5
1517,3.2
1518,2.9
1520,6
1522,5
1524,3.5
1525,4.8
1526,7.2
1527,5.1
1532,4.8
1534,2.8
1535,4.2
1541,5.1
1544,3.3
1547,4
1548,5.9
1549,4.7
1551,5.1
1553,4.2
1554,3.3
1558,7.2
1559,4.6
1560,4.5
1561,3.2
1566,5.8
1569,5.1
1570,4.2
1571,3.8
1572,5.6
1574,5.7
1579,4.3
1583,3.9
1585,7.2
1586,4.3
1587,5.6
1590,7.4
1591,7.1
1593,5.9
1594,4.4
1596,5.7
1597,4.3
1598,5.1
1600,5.8
1601,5.4
1602,6.3
1603,3.9
1604,5.7
1606,4.4
1608,5.6
1609,6.5
1610,6.2
1611,5.3
1614,3.6
1616,3.2
1617,5.3
1618,4.9
1619,6.8
1620,3.3
1621,7.2
1622,4
1623,5.4
1624,3.9
1626,4.7
1627,4.6
1628,4.3
1629,4.5
1630,4.8
1632,5.4
1633,4.7
1635,3.8
1639,4.3
1641,5.9
1643,4.5
1644,3.9
1645,6.1
1647,5.4
1648,5.2
1650,6.3
1651,4.5
1653,2.7
1655,4
1656,4.4
1657,4.2
1658,5.7
1659,4.1
1662,6
1664,4.1
1666,6.2
1667,4.7
1671,4.6
1675,4.4
1676,5.5
1677,7.8
1680,4.4
1681,3.1
1685,7.1
1687,4.4
1692,5.2
1694,5.2
1695,3.6
1696,5.9
1697,4.1
1701,5.8
1702,4.7
1706,5.8
1707,5.7
1709,5.4
1713,4.5
1721,5.2
1722,7.4
1725,6.5
1727,5.4
1728,5.1
1729,5.5
1731,6.1
1732,6.6
1735,4.5
1737,6.8
1740,7.4
1741,5.7
1742,4.9
1743,7.6
1744,7
1746,6.1
1747,4.4
1748,5.1
1749,5.7
1750,6
1751,6.2
1752,3.4
1753,6.6
1755,4.3
1757,5.9
1758,3.5
1760,6
1761,6.1
1762,5.8
1763,3.9
1764,5.3
1765,5.6
1766,4.9
1768,6.4
1770,5.5
1772,5.2
1774,4.4
1776,6.3
1777,4.1
1778,5.8
1779,4.9
1780,5.6
1781,4.4
1783,6
1784,5.8
1785,5.5
1786,4.4
1787,6.1
1788,5.4
1789,4.8
1790,5.6
1792,5.2
1793,5.5
1794,5
1795,2.5
1798,4.5
1799,5.3
1800,6.2
1801,3.7
1806,5.6
1809,5
1811,5.2
1812,6
1814,5.5
1815,5.2
1818,5.2
1819,5.8
1826,3.2
1827,3.3
1832,4.4
1835,4.7
1836,6.4
1837,3.3
1838,4.1
1839,4.8
1841,5.6
1842,5.8
1846,5.4
1847,5.6
1849,4
1850,5.1
1855,7.3
1858,5.1
1860,6.5
1861,6.2
1862,5.7
1863,5.5
1864,5.7
1865,5
1867,5.1
1869,3.9
1870,4.7
1871,3.7
1874,5.6
1877,5.6
1879,5
1882,5.8
1883,5.6
1884,6.2
1886,4.5
1888,4.1
1890,4.5
1891,6.5
1892,5.1
1894,6.3
1896,5.2
1898,6.2
1900,5.7
1901,5.5
1902,5.8
1903,6.5
1904,4.8
1905,4.8
1906,3.3
1907,4.7
1908,4.3
1909,5.7
1911,5.5
1912,8.8
1914,4.6
1915,4.6
1916,4.2
1917,5.6
1918,4.4
1919,4.2
1920,5.4
1921,4.8
1923,5.6
1924,5.8
1926,6.3
1927,5.7
1928,5.1
1930,7.9
1931,6.2
1932,4.6
1934,7.4
1935,6.6
1938,4.4
1942,6.6
1943,4.8
1945,5.6
1946,5.8
1947,6.1
1948,6.4
1949,6.2
1953,5.8
1954,5
1955,5.5
1956,4.6
1958,5.3
1959,6.3
1960,5.5
1961,5
1965,6.2
1967,5.4
1971,5.1
1976,5.3
1980,5.4
1983,3
1984,6.1
1989,5.4
1995,5.7
1996,5.3
2002,5
2009,5.8
2010,5.3
2013,7
2017,5.4
2018,4.2
2019,5.2
2020,4.8
2021,4.8
2023,5.3
2024,4.2
2027,3.4
2030,2.8
2033,4
2039,5.8
2041,5.1
2046,4.9
2053,5.2
2054,4.7
2055,6.2
2062,4.3
2066,5
2071,5
2075,4.9
2077,5.9
2078,3.6
2079,5.2
2080,5.2
2081,4.1
2082,6.1
2083,5.9
2085,5.5
2086,4.6
2087,5
2091,5.5
2093,6.2
2094,5.9
2097,5.3
2098,6.4
2099,6
2100,4.9
2101,5.8
2102,6
2103,6.9
2104,5.8
2105,4.4
2106,4
2107,5.7
2108,4.8
2111,4.9
2113,3.1
2114,6.3
2115,5.4
2116,5.5
2119,4.1
2122,4.6
2123,4.6
2125,4.5
2126,4.4
2128,5.1
2129,6.4
2130,5.5
2131,4.4
2132,4.4
2133,4.9
2134,6.6
2137,5.3
2138,6.6
2139,5.6
2142,4.1
2144,5
2147,5.9
2150,5.5
2151,6.8
2153,4.9
2155,7.7
2157,5.1
2159,5.6
2160,4.2
2161,4.6
2162,4.1
2163,6
2164,4.1
2165,5.8
2166,6.9
2167,4.9
2168,6.3
2169,4.8
2170,6.4
2171,4.4
2172,6
2173,4.9
2174,7.3
2175,5.4
2176,5.6
2177,6.6
2180,5.6
2181,4
2183,4.9
2184,4.2
2185,6.2
2187,5.2
2188,7.7
2190,6.3
2191,6.2
2193,4.5
2194,5
2195,4
2196,5.4
2197,4.1
2199,5.5
2200,7.2
2201,5.1
2202,5.3
2203,5.1
2204,2.6
2205,5
2206,7.2
2207,5.6
2209,5.9
2210,7
2211,4.9
2212,5.5
2213,6.7
2214,5.5
2215,5.3
2216,6
2217,3.6
2218,6
2223,6
2224,6.3
2225,6.4
2229,4.5
2233,4.1
2234,4.6
2235,3.5
2236,6.2
2241,3.2
2245,5.4
2253,6.3
2255,3.9
2260,5.4
2264,4.6
2265,6.1
2266,6.4
2267,5.3
2268,6.1
2269,5.7
2270,5
2273,5.9
2275,4
2276,7.5
2277,4.1
2278,7.3
2279,6.3
2280,6.7
2282,4.7
2285,4.3
2286,4.9
2288,4.1
2289,3.1
2290,5.2
2292,5.3
2293,5.4
2294,4.8
2295,6.7
2298,5.9
2299,5.8
2301,4.1
2302,5.7
2303,4.2
2304,4.2
2309,5.7
2310,7.1
2311,6.7
2313,5.9
2314,5.8
2315,5.3
2316,5.1
2322,4.4
2323,4.6
2324,4.4
2325,3.8
2326,5.7
2328,5.8
2329,7
2330,5.6
2331,5.9
2332,5.3
2334,4.2
2337,4.6
2339,4.8
2340,7
2341,5
2342,4.5
2343,4.1
2344,4.9
2345,4.4
2346,3.3
2347,7.3
2348,6
2349,3.4
2350,4.1
2354,5.2
2355,4.9
2357,5.2
2358,4.7
2360,4.8
2361,4
2362,5.1
2365,6
2368,6
2369,5.4
2370,6
2371,5.8
2372,5.6
2373,4.8
2374,7.4
2375,6.5
2376,6.1
2378,5.2
2379,5.9
2380,6.2
2381,5.4
2382,6.8
2383,5.2
2384,5.8
2386,4.1
2388,4
2393,5.8
2395,5.4
2396,4.7
2397,3.9
2398,6.3
2402,4
2405,2.5
2406,5.1
2407,3.4
2408,5.6
2409,4.8
2411,5.5
2419,5.3
2421,4.5
2424,5.5
2425,6.5
2428,5.4
2429,5.5
2433,5.1
2435,6.2
2437,4.8
2438,3.5
2439,6.5
2442,4.7
2445,5.8
2449,1.7
2450,4.4
2451,7.3
2453,5.1
2457,3.5
2458,4.4
2460,5.9
2461,5.6
2462,5.9
2463,3.9
2464,6
2470,2.7
2473,4.2
2477,6.6
2478,3.8
2481,5.6
2482,5.7
2485,4.9
2486,5.3
2489,4.1
2491,3
2495,5.2
2496,7.5
2499,3.4
2500,4.6
2502,4.1
2503,6.5
2505,5.8
2506,5.3
2508,5.3
2511,4.4
2513,4.9
2514,6.4
2515,4.8
2516,4.7
2519,6.3
2523,3.8
2524,5.7
2525,4
2526,3.7
2527,5.9
2528,3.5
2529,4.4
2531,6.3
2532,6.6
2533,5.9
2534,7
2535,5.5
2537,5.1
2538,7.5
2539,5.9
2540,3.4
2541,3.4
2543,4.3
2545,4.8
2546,4.6
2547,3.8
2548,5.8
2549,5.6
2551,6.4
2554,4.2
2555,6
2557,4.1
2558,7.1
2559,3.3
2560,4.7
2561,5.4
2563,4.7
2565,4.7
2567,6.1
2568,4.3
2569,6.2
2570,6.6
2571,4.3
2573,5.3
2574,5
2577,5.8
2578,7
2579,3
2580,6.1
2581,4.3
2582,4.3
2583,3.7
2584,5.4
2585,4.2
2586,4.6
2587,6.2
2589,2.1
2590,5
2591,4.4
2593,3.3
2594,6.1
2595,6.3
2596,4.5
2598,2.8
2599,4.3
2600,4.5
2601,4.2
2602,5
2605,5.2
2607,4.2
2608,5.1
2609,6.3
2610,4.5
2619,4.6
2625,6.7
2626,3.8
2627,4.2
2630,4.9
2631,5
2632,4.9
2633,4.2
2634,5.8
2635,4.8
2636,4.8
2639,4.8
2642,3.1
2643,5.8
2649,7.2
2650,6.1
2651,4.3
2654,5.1
2656,6
2657,4.3
2658,2.5
2662,6.3
2663,4.9
2664,5.6
2665,6.3
2667,5
2668,5.7
2670,3.9
2671,5
2674,4.6
2679,5.2
2680,6.6
2681,5.9
2682,7
2684,5.2
2685,5.5
2686,5.3
2691,3.7
2693,6.6
2694,5.7
2695,4.7
2696,5.2
2697,5.8
2700,5
2701,7.6
2703,4
2705,8.2
2706,4.4
2707,4.7
2709,8.8
2710,5.2
2711,4.8
2713,4.7
2714,4.5
2716,4.3
2717,7
2718,5.8
2719,5.5
2721,4.6
2722,5.4
2724,6.2
2726,6.7
2728,5.3
2729,6
2730,5.6
2732,8.2
2733,6
2734,5.5
2737,6.1
2738,6
2739,5.3
2741,4.4
2744,5.2
2745,4.2
2746,6.1
2747,5.1
2748,4.3
2749,6.4
2750,4.5
2752,4.8
2753,4.3
2756,5.5
2757,3.8
2758,3.5
2759,5.7
2760,3.7
2761,4.6
2762,5.8
2765,5.4
2766,6.6
2768,4.9
2776,4.6
2777,5.7
2778,3.9
2779,4.8
2782,4.5
2783,5.5
2785,2.8
2790,5.6
2791,4.7
2795,3.8
2798,4.9
2802,5.7
2803,7.7
2805,3.7
2807,6.2
2808,3.4
2809,5.5
2810,5.4
2811,5.8
2812,5.9
2814,6.3
2815,5.5
2816,5.2
2817,3.9
2819,6.6
2820,6.6
2822,5
2823,4.7
2828,5.9
2832,6.7
2833,4
2834,3.4
2835,4.5
2836,5.2
2837,4.8
2839,3.1
2840,6.1
2843,4.2
2847,5.4
2848,5.5
2849,5.7
2850,4.3
2851,3.5
2852,7.1
2853,5.4
2854,5.2
2855,4.9
2856,7.4
2857,4.5
2858,5.1
2859,6.6
2864,5.3
2866,3.7
2867,4.2
2869,5.7
2871,4.3
2872,5
2874,5.5
2875,5.8
2876,5.7
2878,4
2879,6.1
2880,4.5
2883,4.9
2885,5
2886,6.2
2888,5
2889,3.7
2890,5.7
2892,8.5
2893,5.4
2895,4.8
2901,6.6
2902,6.1
2904,6.6
2905,6.2
2906,6.4
2907,5.4
2908,4
2909,4.9
2912,3.5
2914,5.4
2915,5.5
2916,5.5
2918,6.6
2919,5.1
2920,6.3
2921,6.5
2922,3.3
2923,3.7
2924,5.6
2925,6.1
2926,4.4
2928,4.5
2931,5.8
2932,4.8
2936,3.7
2939,4.1
2940,6
2941,5.5
2944,5.3
2945,4.8
2946,4.4
2947,5.1
2948,6.5
2949,4.9
2950,4.6
2953,5.7
2956,5.6
2958,6
2959,5
2961,5.1
2963,4.7
2965,6.7
2967,6.7
2969,3.8
2971,4.4
2972,7.2
2973,6
2974,5.2
2975,4.6
2976,3.9
2977,3.6
2978,4.3
2979,6
2980,5.7
2981,3.5
2982,5.7
2983,6.2
2984,5.4
2985,4.5
2986,6.7
2988,4.9
2989,3.3
2996,5.1
2998,3.7
3000,3.9
3003,5.7
3006,5.6
3008,5.8
3018,4.9
3020,5
3021,3.2
3022,5.5
3023,3.9
3026,6.2
3027,3.4
3028,4.9
3029,5.7
3031,5
3032,4.1
3033,4.1
3034,4.1
3035,4.1
3036,4.6
3037,5.3
3040,4.5
3041,4.9
3042,5.2
3043,4.9
3044,3.5
3045,5.9
3048,3.8
3049,5.6
3051,5.2
3053,6
3055,4.6
3057,5.3
3058,5.3
3061,4.2
3063,5
3065,4.1
3067,5
3069,5.7
3070,6.4
3071,5
3072,4.5
3074,5.7
3075,6.1
3076,5.9
3077,5
3078,4.9
3079,4.2
3081,4.9
3082,2.8
3083,4
3084,3.4
3086,4.2
3087,3.1
3088,4.2
3089,4.6
3091,4.8
3092,4
3094,3.2
3095,4.3
3096,2.9
3098,4.5
3100,6.1
3102,5.9
3103,5.2
3104,4
3105,5
3106,4.4
3107,4
3111,5.8
3112,5.3
3113,6.2
3114,8
3115,4.5
3116,3.5
3118,4.4
3119,4.1
3120,4.5
3121,5.1
3122,4.8
3123,4.8
3124,4.5
3125,3.9
3126,6.2
3127,4.7
3128,4.7
3129,5
3130,3.5
3131,4.7
3132,4.6
3134,5.5
3138,3.3
3139,4.9
3141,4.7
3142,4.3
3144,3.3
3146,4.8
3147,5.1
3148,2.5
3151,5
3154,6.8
3155,5.7
3158,7
3166,5.5
3167,5.9
3171,4.3
3173,3.4
3176,6.8
3182,5.1
3183,5.2
3187,5
3188,5.3
3192,5.8
3194,6.2
3197,4.7
3198,3.8
3199,5.5
3210,5.6
3213,3
3214,4.7
3215,6.1
3219,6.2
3220,5.2
3221,6.4
3223,3.8
3226,4.6
3228,5.8
3229,3.8
3230,4.7
3232,5.4
3233,5.3
3234,5.5
3235,6.8
3237,6.2
3239,5
3241,5.2
3253,6.2
3254,6.8
3255,5
3257,4.9
3258,4.5
3261,5.3
3262,5.4
3263,6.7
3265,5.3
3266,5.7
3267,5.7
3268,5.2
3272,7.4
3273,7.3
3275,6
3276,5.5
3277,2.5
3280,5.7
3282,4.5
3285,7.2
3286,7.1
3287,5.2
3288,7
3289,4.6
3290,6.6
3291,4.8
3292,4.7
3293,2.9
3294,2.9
3295,3.3
3299,5.2
3304,4.1
3307,5.5
3308,5.8
3310,5.6
3312,4.5
3314,3.7
3315,2.1
3316,6
3317,6.4
3320,3.6
3321,4.5
3322,5
3323,5.5
3327,5.6
3329,6
3330,4.4
3331,6.5
3332,3.4
3335,5.3
3336,7.8
3337,5.7
3338,5.1
3343,2.3
3344,5.1
3345,4.5
3346,5.4
3347,5.5
3348,4.9
3349,4.8
3351,6.3
3352,5.6
3353,8.1
3355,5.2
3356,4.1
3357,4.4
3360,5.7
3362,6.7
3363,5
3364,4.9
3365,5.2
3367,5.4
3372,6
3374,5.2
3377,5
3379,5.6
3381,4.4
3382,2.8
3383,5.1
3385,5.3
3386,6
3387,5.4
3388,6.2
3389,3.4
3390,6.3
3394,5
3396,5.6
3397,4.6
3398,6.6
3400,3.3
3402,5.8
3405,4.3
3406,6.1
3407,3.6
3408,6
3409,6.7
3410,6.5
3411,6.1
3413,5.6
3414,4.9
3415,6
3416,6.7
3417,5
3418,3.8
3419,5.2
3420,6.3
3421,6
3422,3.8
3424,7
3426,6.4
3429,6.5
3430,4.5
3431,4.9
3432,5.4
3433,5.7
3434,6.1
3435,5.3
3436,4.4
3437,3.3
3438,6.6
3439,4.6
3440,4.4
3442,5.6
3444,4.4
3445,6.5
3446,4.3
3448,6.9
3453,5.6
3454,5.2
3455,4.6
3457,4.2
3458,5.6
3459,4.3
3460,7.5
3461,4.8
3462,4.6
3463,7.3
3467,4
3468,4.8
3470,5.8
3471,5.2
3473,5.5
3474,5.2
3478,5.6
3479,5.2
3481,4.6
3487,5.2
3488,5.9
3489,5.2
3492,7.5
3495,5.5
3496,6.7
3497,5.3
3499,5.2
3500,4.7
3503,4.4
3504,5.2
3507,4.9
3510,4.4
3514,4.1
3515,5.3
3518,5.1
3519,6.9
3520,5.1
3522,6
3523,3.7
3525,4.1
3528,4.6
3529,4.5
3530,4.6
3531,5.7
3532,5
3533,6.1
3534,5.4
3535,5.1
3536,4.1
3542,6.3
3543,6.1
3544,3.9
3545,3.6
3546,5.5
3547,4.3
3548,5.4
3550,4.9
3551,5.1
3552,4.7
3555,4.3
3556,5.3
3557,5.8
3558,4.8
3559,5.8
3561,4.6
3563,4.6
3564,4.2
3568,7.6
3571,5.5
3572,6.5
3575,4.7
3576,4.1
3578,5.5
3579,5.1
3580,4.5
3585,6.8
3587,5.4
3590,3
3592,6.1
3596,4.5
3597,7.2
3598,5.1
3599,5.7
3603,3.3
3605,4.1
3606,3.7
3607,4.2
3609,3.9
3610,3.5
3611,4.4
3613,5.7
3615,5.5
3621,6
3623,6.3
3625,5.6
3626,5.3
3627,5.5
3628,4.8
3630,6.6
3631,5.7
3633,6.4
3634,5.2
3635,4.4
3636,4.9
3638,4.4
3639,5.3
3640,7.3
3641,5.9
3642,3.5
3644,5.4
3645,4.5
3646,5.8
3648,6
3649,6.5
3651,4.4
3653,5.5
3654,4.2
3655,4.3
3657,5.4
3659,6
3660,4.7
3661,6.3
3662,4.4
3663,4.5
3666,5.1
3668,7.3
3669,6.2
3670,5.7
3673,5.2
3674,3.8
3678,4.7
3679,5.7
3682,5.4
3683,4.8
3685,3.2
3686,6.8
3690,5.2
3693,5.5
3695,6.3
3697,4
3700,5.9
3701,6.6
3702,5.8
3703,5.2
3704,3.6
3705,5.3
3706,5.9
3708,4.9
3709,5.5
3710,5.3
3711,6.1
3712,6.5
3714,3.9
3715,5.2
3716,5.8
3717,4.9
3720,3.9
3723,5.2
3725,5.9
3727,5
3728,2.6
3729,4.3
3732,3.8
3735,4.8
3736,4.3
3737,5.5
3738,5.6
3739,3.2
3740,5.2
3742,4.9
3743,4.1
3747,4.1
3748,4.3
3750,5
3751,5.3
3753,4.3
3754,3.3
3756,4.7
3757,6.2
3758,6.1
3760,3.9
3761,6.7
3762,3.8
3763,4.4
3764,2.7
3766,6.1
3767,5
3768,4.3
3770,5.2
3772,5.3
3773,4.3
3774,5.9
3775,4.8
3776,4.6
3777,6.4
3778,4.1
3780,5.8
3782,4.5
3788,4.3
3791,3.5
3794,4.8
3796,4.9
3797,4.7
3804,4.8
3805,4.7
3806,5.1
3807,4.1
3810,5.1
3811,4.6
3812,5.6
3815,3.6
3817,5.8
3818,6.5
3820,3.3
3821,5.5
3824,6.2
3825,5.8
3826,4.8
3827,4.5
3828,3.8
3829,6.5
3830,4.2
3832,4.7
3833,4.7
3834,5.4
3835,4.3
3840,6.9
3841,4.4
3842,4.6
3846,5.1
3848,6.2
3849,6.4
3850,4.4
3851,5.6
3852,5.5
3853,4.9
3854,4.6
3855,5.1
3859,6
3860,4.7
3861,4.2
3867,4.7
3869,5.8
3870,4.5
3873,4.6
3874,7.6
3875,3.2
3876,4.6
3877,6.4
3879,5.5
3880,6.2
3883,5.1
3884,4.2
3885,4.1
3887,6.3
3888,5.8
3889,5
3890,5.2
3891,5.4
3892,4.4
3894,5.1
3896,5.5
3898,4.3
3901,4.9
3902,5.1
3903,5.4
3904,4.2
3905,5.2
3906,6.2
3907,5.4
3908,4.7
3909,5.8
